capacity_territory_allocation_id,capacity_record_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,transaction_count,territory_allocation_share,dominant_territory_id,dominant_territory_name,dominant_territory_flag,allocation_basis,geographic_workload_attribution_flag,residual_allocation_flag,injected_residual_allocation_flag,unrepresented_workload_residual_hours,residual_allocation_columns,planned_visit_count,completed_visit_count,planned_visit_hours,planned_travel_hours,excess_service_visit_count,excess_service_visit_hours,excess_service_travel_hours,excess_service_hours,observed_visit_count,observed_completed_visit_count,observed_visit_hours,observed_travel_hours,required_visit_count,priority_required_visit_count,credited_planned_visit_count,credited_completed_visit_count,required_customer_coverage_hours,required_priority_customer_coverage_hours,customer_coverage_gap,priority_customer_coverage_gap,risk_medium_threshold_pct,risk_high_threshold_pct,risk_critical_threshold_pct,overload_threshold_pct,source_rep_period_utilization_pct,source_rep_period_risk_band,source_rep_period_overload_flag,data_lineage,synthetic_seed,core_required_hours,territory_activity_count,working_days,leave_days,holiday_days,training_hours,administrative_hours,meeting_hours,gross_rostered_field_hours,non_field_hours,available_field_hours,available_hours,nominal_full_time_hours,workload_buffer_hours,required_total_hours,required_hours,required_fte,available_fte,fte_gap,utilization_pct,capacity_utilization_pct,capacity_risk_band,workload_risk_band,capacity_overload_flag,overload_flag,core_workload_geographic_attribution_flag,availability_geographic_attribution_flag,allocation_scope
CAPALLOC_a0b28dcc0e272f6e,CAPCAL_8109e415d61c2f6f,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-01-01,315.0,1.0,TERR_938541fb7311,Charlie / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,46.54315476190476,44.87202380952381,35.82919146825397,26.120171127107227,37.45684523809524,29.4374751984127,21.326298162444854,50.76377336085755,84.0,76.0,65.26666666666667,47.44646928955208,4.375,1.875,2.875,2.875,2.086691519346571,0.0,1.5,0.0,85.0,100.0,120.0,100.0,90.91985934825698,medium,False,synthetic_derived,42,64.03605411470777,315.0,21.0,1.0,2.0,10.0,16.0,8.052378086515358,144.0,34.05237808651536,109.94762191348464,109.94762191348464,168.0,5.122884329176621,69.15893844388438,69.15893844388438,0.4116603478802642,0.6544501304374085,-0.24278978255714434,62.901713779952445,62.901713779952445,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_e4d8c28ddc27733f,CAPCAL_8109e415d61c2f6f,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-01-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,1.875,5.0,5.0,2.441464746529813,0.0,1.875,0.0,85.0,100.0,120.0,100.0,90.91985934825698,medium,False,synthetic_derived,42,2.441464746529813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19531717972238505,2.636781926252198,2.636781926252198,0.01569513051340594,0.0,0.01569513051340594,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_42bf9a1f34526218,CAPCAL_a5e34fb410006ef2,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.75,5.0,4.75,1.6690599281889793,0.0,1.5,0.0,85.0,100.0,120.0,100.0,79.02433395996623,low,False,synthetic_derived,42,1.6690599281889793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13352479425511835,1.8025847224440976,1.8025847224440976,0.010729670966929153,0.0,0.010729670966929153,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_7d2b837d59963c56,CAPCAL_a5e34fb410006ef2,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,286.0,1.0,TERR_49c0203db75f,Delta / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,49.257440476190474,43.671875,39.95017361111111,31.715125971203417,34.742559523809526,27.79982638888889,22.239265068845953,50.03909145773484,84.0,72.0,67.75,53.954391040049366,46.25,15.0,33.5,31.625,17.31046983658276,0.0,14.625,0.875,85.0,100.0,120.0,100.0,79.02433395996623,low,False,synthetic_derived,42,88.9757694188973,286.0,21.0,0.0,1.0,11.0,18.0,4.526645992050188,160.0,33.52664599205019,126.47335400794981,126.47335400794981,168.0,7.118061553511784,96.09383097240908,96.09383097240908,0.5719870891214827,0.7528175833806536,-0.18083049425917097,75.97950708761061,75.97950708761061,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_1ec96775dea13c4e,CAPCAL_a5e34fb410006ef2,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_938541fb7311,TERR_938541fb7311,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,3.75,6.0,6.0,1.220131473959,0.0,0.875,0.0,85.0,100.0,120.0,100.0,79.02433395996623,low,False,synthetic_derived,42,1.220131473959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761051791672,1.3177419918757198,1.3177419918757198,0.00784370233259357,0.0,0.00784370233259357,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_accc1b94c436f835,CAPCAL_a5e34fb410006ef2,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,4.5,0.6764518100774823,0.0,0.5,0.0,85.0,100.0,120.0,100.0,79.02433395996623,low,False,synthetic_derived,42,0.6764518100774823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054116144806198585,0.730567954883681,0.730567954883681,0.00434861877906953,0.0,0.00434861877906953,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_49bf79b8d1003efb,CAPCAL_ba4c149e74994fd0,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,85.0,100.0,120.0,100.0,89.38819988124406,medium,False,synthetic_derived,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_53c66dbdec0181b5,CAPCAL_ba4c149e74994fd0,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,304.0,1.0,TERR_49c0203db75f,Delta / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,47.375,45.588541666666664,37.80381944444444,30.370465267079176,36.625,28.796180555555555,22.546587032406492,51.34276758796205,84.0,77.0,66.6,52.91705229948567,51.875,28.125,43.0,42.0,12.171866957591664,1.2374999999999998,9.875,1.875,85.0,100.0,120.0,100.0,89.38819988124406,medium,False,synthetic_derived,42,80.34615166911529,304.0,21.0,2.0,2.0,6.0,24.0,8.07034238897743,136.0,38.07034238897743,97.92965761102258,97.92965761102258,168.0,6.427692133529223,86.7738438026445,86.7738438026445,0.5165109750157411,0.5829146286370391,-0.06640365362129808,88.60833982215168,88.60833982215168,medium,medium,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_4eb9a806797693b5,CAPCAL_ba4c149e74994fd0,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_938541fb7311,TERR_938541fb7311,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.75,6.0,6.0,0.35357142857142854,0.0,0.25,0.0,85.0,100.0,120.0,100.0,89.38819988124406,medium,False,synthetic_derived,42,0.35357142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028285714285714282,0.38185714285714284,0.38185714285714284,0.0022729591836734694,0.0,0.0022729591836734694,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_d11027ee439d335f,CAPCAL_ba4c149e74994fd0,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_b31415d90eb9,TERR_b31415d90eb9,2017-01-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0,1.0,0.35357142857142854,0.0,0.25,0.0,85.0,100.0,120.0,100.0,89.38819988124406,medium,False,synthetic_derived,42,0.35357142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028285714285714282,0.38185714285714284,0.38185714285714284,0.0022729591836734694,0.0,0.0022729591836734694,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_1a7616ca4edf44a9,CAPCAL_37f9ae5e926e88b3,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_07a5ea4d7ed4,TERR_07a5ea4d7ed4,2017-01-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,2.875,2.875,0.3129566693155017,0.0,0.25,0.0,85.0,100.0,120.0,100.0,77.79781025242792,low,False,synthetic_derived,42,0.3129566693155017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025036533545240137,0.33799320286074186,0.33799320286074186,0.002011864302742511,0.0,0.002011864302742511,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_d097cdd2a6cc1c6b,CAPCAL_37f9ae5e926e88b3,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_49c0203db75f,TERR_49c0203db75f,2017-01-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.875,20.625,37.125,36.875,13.243771224801886,0.0,10.0,0.0,85.0,100.0,120.0,100.0,77.79781025242792,low,False,synthetic_derived,42,13.243771224801886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059501697984151,14.303272922786038,14.303272922786038,0.08513852930229784,0.0,0.08513852930229784,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_02dd978443f38a52,CAPCAL_37f9ae5e926e88b3,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-01-01,317.0,1.0,TERR_938541fb7311,Charlie / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,46.861607142857146,44.96875,36.04025297619047,28.60214738382201,36.138392857142854,27.07641369047619,21.651558220914364,48.727971911390554,83.0,76.0,63.11666666666667,50.253705604736375,4.375,1.875,3.125,3.125,1.7331200907751427,0.0,1.25,0.0,85.0,100.0,120.0,100.0,77.79781025242792,low,False,synthetic_derived,42,66.37552045078763,317.0,21.0,1.0,1.0,12.0,18.0,8.777426582838896,152.0,38.7774265828389,113.2225734171611,113.2225734171611,168.0,5.310041636063011,71.68556208685064,71.68556208685064,0.42669977432649187,0.6739438893878636,-0.24724411506137178,63.3138427464724,63.3138427464724,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
