observation_id,model,feature,contribution
obs_baf5625da2096882,Autoencoder,product_breadth_change,0.40698398625481563
obs_c6bc5c9e95ff4666,Autoencoder,total_sales_rolling_std,2.043287578799188
obs_c6bc5c9e95ff4666,Autoencoder,subchannel_mix,1.7497635557076103
obs_c6bc5c9e95ff4666,Autoencoder,product_breadth_change,1.5068448650214814
obs_de9e824837a99403,Autoencoder,latitude_dispersion,2.109940874540793
obs_de9e824837a99403,Autoencoder,distinct_customers_rolling_MAD,2.0299516301181026
obs_de9e824837a99403,Autoencoder,distributor_concentration,0.6011622956206456
obs_e3f6a3859fd7ad45,Autoencoder,channel_mix,2.2523192795597264
obs_e3f6a3859fd7ad45,Autoencoder,latitude_dispersion,1.1390545108112877
obs_e3f6a3859fd7ad45,Autoencoder,simulated_actual_payout_rolling_std,1.0622842952073686
obs_b5111b97e6ed38c7,Autoencoder,latitude_dispersion,8.803322184676334
obs_b5111b97e6ed38c7,Autoencoder,product_mix_change,1.5857649958162017
obs_b5111b97e6ed38c7,Autoencoder,simulated_actual_payout_rolling_std,1.562181165156928
obs_05c6a0c0b9d9e885,Autoencoder,customer_loss_rate,0.5791448303220087
obs_05c6a0c0b9d9e885,Autoencoder,simulated_actual_payout_rolling_std,0.5483760472827366
obs_05c6a0c0b9d9e885,Autoencoder,channel_mix,0.5095795176806864
obs_de55c5814290b874,Autoencoder,distributor_concentration,2.4717238513876936
obs_de55c5814290b874,Autoencoder,customer_loss_rate,1.8162457017856801
obs_de55c5814290b874,Autoencoder,simulated_actual_payout_rolling_std,0.8068324617964749
obs_70f1c06cda49ce50,Autoencoder,distributor_mix_change,0.5106738717913731
obs_70f1c06cda49ce50,Autoencoder,customer_loss_rate,0.4245694103737347
obs_70f1c06cda49ce50,Autoencoder,total_quantity_rolling_std,0.3415759529889567
obs_309b62ebed7b301b,Autoencoder,customer_loss_rate,1.3697896161327894
obs_309b62ebed7b301b,Autoencoder,simulated_actual_payout_peer_z,0.5674156179447526
obs_309b62ebed7b301b,Autoencoder,total_sales_peer_z,0.43959718431865746
obs_a202012c4ef24643,Autoencoder,latitude_dispersion,2.6854133214137303
obs_a202012c4ef24643,Autoencoder,distributor_concentration,2.607628490578467
obs_a202012c4ef24643,Autoencoder,distributor_count,0.9926837108043247
obs_2efdc8c5fbd6df78,Autoencoder,distributor_mix_change,0.7431722777123455
obs_2efdc8c5fbd6df78,Autoencoder,product_class_share,0.7042427324286791
obs_2efdc8c5fbd6df78,Autoencoder,new_customers,0.6038525512107066
obs_0cadaa8e09752462,Autoencoder,latitude_dispersion,0.8331768046686799
obs_0cadaa8e09752462,Autoencoder,total_sales_year_over_year_growth,0.7616217826613495
obs_0cadaa8e09752462,Autoencoder,simulated_actual_payout_rolling_std,0.6502823335614831
obs_4d5cbeb7f46f0e31,Autoencoder,channel_mix,1.3786304080835414
obs_4d5cbeb7f46f0e31,Autoencoder,distinct_customers_lag_2,1.0867853096351638
obs_4d5cbeb7f46f0e31,Autoencoder,simulated_actual_payout_peer_median,0.8940553812890775
obs_9803f0acde4e76f3,Autoencoder,product_mix_change,0.905443818855648
obs_9803f0acde4e76f3,Autoencoder,country_mix,0.6588599358013906
obs_9803f0acde4e76f3,Autoencoder,distributor_mix_change,0.4775837441080357
obs_e1b37c675c3003b1,Autoencoder,total_quantity_history_deviation,0.5211212863899414
obs_e1b37c675c3003b1,Autoencoder,total_sales_history_deviation,0.499164176427863
obs_e1b37c675c3003b1,Autoencoder,dominant_product_share,0.4659322729938918
obs_0b498f5343e84a61,Autoencoder,latitude_dispersion,1.4910182142368282
obs_0b498f5343e84a61,Autoencoder,total_quantity_lag_12,0.4164121269137609
obs_0b498f5343e84a61,Autoencoder,country_mix,0.39977767012350757
obs_d7a2b25a8cdc5b6a,Autoencoder,distributor_concentration,0.92152123221922
obs_d7a2b25a8cdc5b6a,Autoencoder,total_quantity_acceleration,0.786202345235266
obs_d7a2b25a8cdc5b6a,Autoencoder,distinct_customers_rolling_MAD,0.7292870540232622
obs_2a80e8723ccdd491,Autoencoder,distinct_customers_rolling_std,1.523794083834092
obs_2a80e8723ccdd491,Autoencoder,distinct_customers_rolling_MAD,1.313016914450102
obs_2a80e8723ccdd491,Autoencoder,distributor_concentration,0.6769541279451773
obs_c32b47f34eec76af,Autoencoder,distinct_customers_rolling_std,2.011704779153888
obs_c32b47f34eec76af,Autoencoder,product_mix_change,1.8936959436791696
obs_c32b47f34eec76af,Autoencoder,total_quantity_peer_country_product_class_relative,1.1559589834803283
obs_d537f23061649c08,Autoencoder,distinct_customers_lag_6,1.1658317332893995
obs_d537f23061649c08,Autoencoder,distinct_customers_rolling_std,1.0928563197845473
obs_d537f23061649c08,Autoencoder,distinct_customers_rolling_MAD,0.9564179239818862
obs_06bc80ca1592529b,Autoencoder,customer_loss_rate,2.0464117501813828
obs_06bc80ca1592529b,Autoencoder,new_customers,1.7957071305519985
obs_06bc80ca1592529b,Autoencoder,distinct_customers_rolling_std,1.3056955401343933
obs_593c6b0abfbff40f,Autoencoder,new_customers,2.067625989136038
obs_593c6b0abfbff40f,Autoencoder,latitude_dispersion,1.6092852510641318
obs_593c6b0abfbff40f,Autoencoder,distinct_customers_rolling_MAD,1.3141028471598888
obs_0764cae41bcbe612,Autoencoder,new_customers,2.874138474270582
obs_0764cae41bcbe612,Autoencoder,distinct_customers_rolling_MAD,1.0279482553677395
obs_0764cae41bcbe612,Autoencoder,simulated_actual_payout_rolling_MAD,0.7749460842898448
obs_d05b3b40b386e054,Autoencoder,distributor_mix_change,3.6693984441441145
obs_d05b3b40b386e054,Autoencoder,total_sales_lag_12,3.227645175127551
obs_d05b3b40b386e054,Autoencoder,total_quantity_peer_country_product_class_relative,2.2977543932947597
obs_04e73b8f3403f58d,Autoencoder,new_customers,2.661511710242518
obs_04e73b8f3403f58d,Autoencoder,distinct_customers_rolling_std,2.3052148620337083
obs_04e73b8f3403f58d,Autoencoder,simulated_actual_payout_lag_12,1.7513333202743613
obs_e4f6b17418ade61e,Autoencoder,distinct_customers_rolling_MAD,3.9512299517145193
obs_e4f6b17418ade61e,Autoencoder,distributor_count,3.582512099597978
obs_e4f6b17418ade61e,Autoencoder,distinct_customers_rolling_std,3.335498345724758
obs_3e72ae64b4ee1487,Autoencoder,distinct_customers_rolling_MAD,3.889372699899082
obs_3e72ae64b4ee1487,Autoencoder,distinct_customers_rolling_std,3.5762613426956613
obs_3e72ae64b4ee1487,Autoencoder,simulated_actual_payout_year_over_year_growth,2.564714440225857
obs_979be2c88656c12c,Autoencoder,distributor_concentration,1.3515499165142593
obs_979be2c88656c12c,Autoencoder,median_price,1.1347784339886842
obs_979be2c88656c12c,Autoencoder,subchannel_mix,0.3582463098791178
obs_dfa27919b86c3d52,Autoencoder,channel_mix,4.570285485949319
obs_dfa27919b86c3d52,Autoencoder,subchannel_mix,0.8856501649408547
obs_dfa27919b86c3d52,Autoencoder,distributor_count,0.7391775466903903
obs_68b49514dab5a9ca,Autoencoder,distinct_customers_rolling_std,3.0272143881289004
obs_68b49514dab5a9ca,Autoencoder,customer_loss_rate,2.0424827103605074
obs_68b49514dab5a9ca,Autoencoder,latitude_dispersion,1.387949233122787
obs_308780ad50c636ca,Autoencoder,total_sales_rolling_MAD,19.740202240145596
obs_308780ad50c636ca,Autoencoder,total_quantity_rolling_MAD,12.085776263843323
obs_308780ad50c636ca,Autoencoder,product_breadth_change,1.3097718270628802
obs_a4c24cdcb0026734,Autoencoder,distinct_customers_rolling_MAD,1.2247318549063666
obs_a4c24cdcb0026734,Autoencoder,distinct_customers_rolling_std,1.1086125482289986
obs_a4c24cdcb0026734,Autoencoder,total_quantity_rolling_MAD,0.6521922926046121
obs_182375d528750b6c,Autoencoder,latitude_dispersion,1.2685809953531368
obs_182375d528750b6c,Autoencoder,customer_loss_rate,0.7818506107194433
obs_182375d528750b6c,Autoencoder,simulated_actual_payout_rolling_std,0.48849346766567325
obs_8abab8423ce5b57a,Autoencoder,latitude_dispersion,1.4038537378044882
obs_8abab8423ce5b57a,Autoencoder,total_quantity_rolling_MAD,1.152851992125106
obs_8abab8423ce5b57a,Autoencoder,distinct_customers_rolling_std,0.5536074173945086
obs_047985ea3c9cd755,Autoencoder,channel_mix,1.5927624131662992
obs_047985ea3c9cd755,Autoencoder,total_quantity_rolling_MAD,0.7233154744208464
obs_047985ea3c9cd755,Autoencoder,total_sales_rolling_MAD,0.6303349171076
obs_d9289b44a1d34714,Autoencoder,product_mix_change,1.5953925870304386
obs_d9289b44a1d34714,Autoencoder,latitude_dispersion,1.516375562388686
obs_d9289b44a1d34714,Autoencoder,total_sales_rolling_median,1.2438057757413084
obs_5015dcfd335cfe6b,Autoencoder,product_mix_change,1.8469949472791423
obs_5015dcfd335cfe6b,Autoencoder,distributor_count,0.987162961092836
obs_5015dcfd335cfe6b,Autoencoder,total_quantity_rolling_median,0.4473169595986619
obs_122ff7e4b022803a,Autoencoder,product_breadth_change,0.5326200348777215
obs_122ff7e4b022803a,Autoencoder,channel_mix,0.4130551867178817
obs_122ff7e4b022803a,Autoencoder,product_mix_change,0.4063883231851462
obs_0bdcb50077926fdd,Autoencoder,customer_loss_rate,0.7907785110538239
obs_0bdcb50077926fdd,Autoencoder,total_quantity_rolling_MAD,0.7256392607936537
obs_0bdcb50077926fdd,Autoencoder,simulated_actual_payout_lag_12,0.5498262515331644
obs_a2471ed7d158d3a2,Autoencoder,median_price,0.6291308391557713
obs_a2471ed7d158d3a2,Autoencoder,total_quantity_product_class_relative,0.4185342761988819
obs_a2471ed7d158d3a2,Autoencoder,distinct_customers_lag_6,0.3703764438309169
obs_0fd2277576d131c5,Autoencoder,distinct_customers_lag_3,0.8534221490430579
obs_0fd2277576d131c5,Autoencoder,distinct_customers_trend,0.7789674253016817
obs_0fd2277576d131c5,Autoencoder,distinct_customers_lag_2,0.543192123883968
obs_f919088c73e72be1,Autoencoder,distinct_customers_lag_2,0.8471796430866777
obs_f919088c73e72be1,Autoencoder,distinct_customers_acceleration,0.8341022106449342
obs_f919088c73e72be1,Autoencoder,customer_loss_rate,0.6850471652443657
obs_27e4d2ad8d9be82a,Autoencoder,customer_loss_rate,1.0485803138209993
obs_27e4d2ad8d9be82a,Autoencoder,total_sales_lag_12,0.5567886754094977
obs_27e4d2ad8d9be82a,Autoencoder,total_sales_rolling_std,0.49692258534654177
obs_6eca4269d60b55fa,Autoencoder,latitude_dispersion,1.6797103012891483
obs_6eca4269d60b55fa,Autoencoder,product_mix_change,1.3343947358044503
obs_6eca4269d60b55fa,Autoencoder,total_quantity_lag_12,0.7298271136936297
obs_b6b35315a88c7800,Autoencoder,distinct_customers_rolling_MAD,0.899802251686644
obs_b6b35315a88c7800,Autoencoder,product_class_share,0.7163190481884045
obs_b6b35315a88c7800,Autoencoder,distributor_count,0.6934631885244641
obs_cee5c1e4f3e8006e,Autoencoder,distinct_customers_team_relative,2.1838189561191315
obs_cee5c1e4f3e8006e,Autoencoder,distinct_customers_rolling_MAD,2.066937172516702
obs_cee5c1e4f3e8006e,Autoencoder,median_price,1.3206097419947802
obs_d7ceb393881b22a6,Autoencoder,product_breadth_change,5.031672749426845
obs_d7ceb393881b22a6,Autoencoder,total_sales_lag_12,1.894660786259006
obs_d7ceb393881b22a6,Autoencoder,distinct_customers_month_over_month_growth,1.6145848501961453
obs_fd7a14533175bc3b,Autoencoder,total_quantity_peer_country_product_class_relative,2.598570842056259
obs_fd7a14533175bc3b,Autoencoder,distinct_customers_lag_2,2.513368760164369
obs_fd7a14533175bc3b,Autoencoder,total_quantity_product_class_relative,2.298217797722423
obs_ecd4c7198c8348a5,Autoencoder,simulated_actual_payout_lag_12,2.8163633976610183
obs_ecd4c7198c8348a5,Autoencoder,distinct_customers_lag_3,1.893046365433057
obs_ecd4c7198c8348a5,Autoencoder,new_customers,1.7619203100834702
obs_069f966ef2f3ff89,Autoencoder,new_customers,1.3148047051049856
obs_069f966ef2f3ff89,Autoencoder,total_quantity_lag_2,1.1362814976640219
obs_069f966ef2f3ff89,Autoencoder,product_breadth_change,1.0118233650276247
obs_890c162e5617bff7,Autoencoder,total_quantity_rolling_MAD,1.9882161383120225
obs_890c162e5617bff7,Autoencoder,total_sales_product_class_relative,1.8989305397612453
obs_890c162e5617bff7,Autoencoder,total_sales_history_deviation,1.4969966511003374
obs_6c27798b6101288b,Autoencoder,simulated_payout_to_sales_ratio,4.026937736983213
obs_6c27798b6101288b,Autoencoder,distributor_count,2.7823818639099067
obs_6c27798b6101288b,Autoencoder,total_quantity_lag_6,2.6167056179979546
obs_45857c1a6bd69901,Autoencoder,product_mix_change,9.970674961613863
obs_45857c1a6bd69901,Autoencoder,distributor_mix_change,4.114431073964922
obs_45857c1a6bd69901,Autoencoder,new_customers,3.4030506757939563
obs_414b31aff8f47057,Autoencoder,new_customers,12.04339016737421
obs_414b31aff8f47057,Autoencoder,distributor_count,5.070202042815876
obs_414b31aff8f47057,Autoencoder,total_sales_rolling_MAD,4.338379003211583
obs_2835518b42eb6685,Autoencoder,new_customers,6.4764819803943965
obs_2835518b42eb6685,Autoencoder,distinct_customers_rolling_MAD,4.024398435983749
obs_2835518b42eb6685,Autoencoder,distinct_customers_rolling_std,3.7851996332476525
obs_e31ae31bfcf0fa35,Autoencoder,latitude_dispersion,4.309997773091141
obs_e31ae31bfcf0fa35,Autoencoder,distributor_concentration,0.8165126302259904
obs_e31ae31bfcf0fa35,Autoencoder,average_price,0.27409594989814
obs_e2991b3dc0037036,Autoencoder,customer_loss_rate,0.882188314448909
obs_e2991b3dc0037036,Autoencoder,total_sales_peer_percentile,0.5408367582081494
obs_e2991b3dc0037036,Autoencoder,average_price,0.4056564250986318
obs_ba083d35986c96ef,Autoencoder,distinct_customers_rolling_std,1.3233249883919733
obs_ba083d35986c96ef,Autoencoder,product_mix_change,0.4731968814876546
obs_ba083d35986c96ef,Autoencoder,customer_loss_rate,0.43458737258057434
obs_26248f6afed02ffa,Autoencoder,distinct_customers_history_deviation,0.7319475287120548
obs_26248f6afed02ffa,Autoencoder,total_sales_rolling_MAD,0.6273716732687897
obs_26248f6afed02ffa,Autoencoder,distinct_customers_rolling_MAD,0.6251219193748305
obs_c5929a7675610dae,Autoencoder,latitude_dispersion,2.3684802200227977
obs_c5929a7675610dae,Autoencoder,distinct_customers_rolling_MAD,1.053766680038603
obs_c5929a7675610dae,Autoencoder,total_sales_rolling_std,0.8643177881856341
obs_6a00219cfab950aa,Autoencoder,total_sales_rolling_median,0.7054616059109284
obs_6a00219cfab950aa,Autoencoder,channel_mix,0.4742114766076273
obs_6a00219cfab950aa,Autoencoder,customer_loss_rate,0.44710190302542846
obs_f83caddbc1b9d053,Autoencoder,product_class_share,0.8357658700850567
obs_f83caddbc1b9d053,Autoencoder,channel_mix,0.7666341704590729
obs_f83caddbc1b9d053,Autoencoder,distributor_mix_change,0.45988588988379175
obs_d4083525788fe9dd,Autoencoder,product_mix_change,3.808307562123147
obs_d4083525788fe9dd,Autoencoder,simulated_payout_to_sales_ratio,0.47474819465086615
obs_d4083525788fe9dd,Autoencoder,distinct_customers_lag_6,0.38560945152721293
obs_49fe18ffa6259ad5,Autoencoder,distributor_concentration,1.3073949391796515
obs_49fe18ffa6259ad5,Autoencoder,simulated_actual_payout_month_over_month_growth,0.6755875411501744
obs_49fe18ffa6259ad5,Autoencoder,total_sales_rolling_mean_3,0.4838847242061531
obs_952bf57ffd9a5f43,Autoencoder,distributor_concentration,1.0435253172263734
obs_952bf57ffd9a5f43,Autoencoder,distributor_mix_change,0.4921331490608157
obs_952bf57ffd9a5f43,Autoencoder,simulated_actual_payout_acceleration,0.34875338496306324
obs_6f6703e51e278b47,Autoencoder,latitude_dispersion,2.1865818537319077
obs_6f6703e51e278b47,Autoencoder,channel_mix,0.9525430197875642
obs_6f6703e51e278b47,Autoencoder,distributor_mix_change,0.6532929831993582
obs_9affe7fb434117f8,Autoencoder,total_quantity_lag_6,0.41768366033714927
obs_9affe7fb434117f8,Autoencoder,total_quantity_rolling_std,0.3745651225978543
obs_9affe7fb434117f8,Autoencoder,channel_mix,0.31551580035362736
obs_ba8370d76ad0e8fa,Autoencoder,total_sales_year_over_year_growth,1.8208419207166209
obs_ba8370d76ad0e8fa,Autoencoder,total_quantity_year_over_year_growth,1.273199885905251
obs_ba8370d76ad0e8fa,Autoencoder,subchannel_mix,0.4726523087112217
obs_6fbbb68b8333a761,Autoencoder,total_sales_year_over_year_growth,1.2954145765533274
obs_6fbbb68b8333a761,Autoencoder,distinct_customers_trend,0.7995668210422745
obs_6fbbb68b8333a761,Autoencoder,distinct_customers_lag_2,0.6994692327717056
obs_a4fa64c11bca5df4,Autoencoder,simulated_actual_payout_history_deviation,1.0102844930337647
obs_a4fa64c11bca5df4,Autoencoder,customer_loss_rate,0.8195112947099668
obs_a4fa64c11bca5df4,Autoencoder,simulated_actual_payout_lag_12,0.7181637388270375
obs_0f0a972fdd81380f,Autoencoder,total_quantity_lag_12,0.734553990077542
obs_0f0a972fdd81380f,Autoencoder,total_sales_lag_12,0.5998462864590046
obs_0f0a972fdd81380f,Autoencoder,distributor_concentration,0.48045067300596495
obs_95b0b02329fbc254,Autoencoder,country_mix,0.583996834885379
obs_95b0b02329fbc254,Autoencoder,distinct_customers_team_relative,0.3404460011573596
obs_95b0b02329fbc254,Autoencoder,distinct_customers_lag_6,0.30323104869819073
obs_3f54eb758387db85,Autoencoder,distributor_mix_change,0.7602000574602731
obs_3f54eb758387db85,Autoencoder,product_breadth_change,0.6185425961994261
obs_3f54eb758387db85,Autoencoder,distributor_concentration,0.4973242506274194
obs_5b3678539e95b0b2,Autoencoder,channel_mix,1.733292122010601
obs_5b3678539e95b0b2,Autoencoder,product_breadth_change,1.67027621467703
obs_5b3678539e95b0b2,Autoencoder,distributor_concentration,1.139356451356784
obs_1121c787d49a3276,Autoencoder,simulated_actual_payout_lag_12,1.851354544242261
obs_1121c787d49a3276,Autoencoder,latitude_dispersion,0.8378019989948035
obs_1121c787d49a3276,Autoencoder,distributor_count,0.6688616576491178
obs_988c4ec12efd2894,Autoencoder,distinct_customers_lag_6,1.2015519929992602
obs_988c4ec12efd2894,Autoencoder,total_quantity_month_over_month_growth,0.7400315061779434
obs_988c4ec12efd2894,Autoencoder,total_sales_month_over_month_growth,0.731743843215962
obs_e16591dea25fd1a6,Autoencoder,new_customers,2.1333800010241943
obs_e16591dea25fd1a6,Autoencoder,simulated_actual_payout_lag_12,1.684442935840633
obs_e16591dea25fd1a6,Autoencoder,distinct_customers_rolling_std,1.0651197406645618
obs_3c86f628b67cc3f8,Autoencoder,channel_mix,5.280800472694629
obs_3c86f628b67cc3f8,Autoencoder,new_customers,1.8175691178037976
obs_3c86f628b67cc3f8,Autoencoder,latitude_dispersion,1.2067008005440418
obs_6d502ebf7664cbcb,Autoencoder,latitude_dispersion,1.1680180758535843
obs_6d502ebf7664cbcb,Autoencoder,simulated_actual_payout_lag_12,1.0959186929477263
obs_6d502ebf7664cbcb,Autoencoder,country_mix,1.0395084167433175
obs_9381de55942bf2ca,Autoencoder,distinct_customers_peer_country_product_class_relative,16.705105299934058
obs_9381de55942bf2ca,Autoencoder,distinct_customers_product_class_relative,15.568799421170585
obs_9381de55942bf2ca,Autoencoder,new_customers,12.454218258252835
obs_96ba25e4460616e5,Autoencoder,product_breadth_change,13.954641908893887
obs_96ba25e4460616e5,Autoencoder,new_customers,4.668893473364852
obs_96ba25e4460616e5,Autoencoder,total_quantity_rolling_median,2.706553467887816
obs_927653606ac82639,Autoencoder,distinct_customers_lag_2,2.9875044282600456
obs_927653606ac82639,Autoencoder,new_customers,2.672296002804143
obs_927653606ac82639,Autoencoder,simulated_actual_payout_peer_median,2.6178332489479725
obs_fc0e2698434adc3b,Autoencoder,new_customers,4.539807149830133
obs_fc0e2698434adc3b,Autoencoder,distinct_customers_lag_3,4.152056478300136
obs_fc0e2698434adc3b,Autoencoder,distributor_count,3.321748733177651
obs_f94d749361ef2cd1,Autoencoder,total_sales_team_relative,0.44368488368285464
obs_f94d749361ef2cd1,Autoencoder,latitude_dispersion,0.4349709923001123
obs_f94d749361ef2cd1,Autoencoder,simulated_actual_payout_team_relative,0.4172111938872273
obs_2ee6132f55e95c0b,Autoencoder,customer_loss_rate,0.9937466938397905
obs_2ee6132f55e95c0b,Autoencoder,total_quantity_team_relative,0.5751151267494397
obs_2ee6132f55e95c0b,Autoencoder,distinct_customers_team_relative,0.48383031417677963
